person_id,department,year,month,planned_missions,completed_missions,cancelled_missions,flight_hours_real,flight_hours_training,flight_hours_combat,flight_hours_test,flight_hours_simulator,avg_temperature_c,avg_wind_speed_kmh,dominant_weather,primary_cancellation_reason
AO24278,Delta,2026,3,6,6,0,20.1,8.1,8.0,4.0,5.61,15.9,5.8,Clear,
AO24278,Delta,2026,4,4,4,0,13.870000000000001,4.0,5.87,4.0,8.6,16.2,37.8,Cloudy,
AO24278,Delta,2026,5,8,8,0,32.0,0.0,16.0,16.0,5.27,16.5,14.6,Clear,
AO24278,Delta,2026,6,7,7,0,28.0,12.0,16.0,0.0,5.1,30.9,18.0,Clear,
AO24322,Beta,2024,1,4,4,0,16.0,4.0,4.0,8.0,5.54,3.1,28.3,Windy,
AO24322,Beta,2024,2,3,3,0,12.0,0.0,8.0,4.0,6.56,2.3,9.8,Cloudy,
AO24322,Beta,2024,3,8,8,0,27.62,16.0,4.89,6.73,4.37,16.7,32.7,Clear,
AO24322,Beta,2024,4,11,11,0,44.0,20.0,8.0,16.0,7.62,17.3,24.1,Clear,
AO24322,Beta,2024,5,14,14,0,52.2,13.120000000000001,28.0,11.08,6.1,15.8,31.3,Clear,
AO24322,Beta,2024,6,9,9,0,30.22,18.22,12.0,0.0,6.35,30.9,28.5,Clear,
AO24322,Beta,2024,7,11,11,0,35.49,21.15,10.34,4.0,6.86,31.1,25.5,Clear,
AO24322,Beta,2024,8,14,14,0,56.0,24.0,12.0,20.0,5.69,30.1,21.6,Clear,
AO24322,Beta,2024,9,11,11,0,40.53,20.53,12.0,8.0,3.08,13.9,31.3,Clear,
AO24322,Beta,2024,10,8,8,0,32.0,12.0,4.0,16.0,4.32,13.1,24.7,Clear,
AO24322,Beta,2024,11,6,6,0,24.0,16.0,4.0,4.0,6.58,12.6,32.9,Clear,
AO24322,Beta,2024,12,3,3,0,9.19,5.1899999999999995,0.0,4.0,6.27,2.2,26.5,Rainy,
AO24322,Beta,2025,1,5,5,0,20.0,8.0,4.0,8.0,7.78,3.7,17.0,Cloudy,
AO24322,Beta,2025,2,3,3,0,6.98,2.98,4.0,0.0,6.32,4.0,23.0,Cloudy,
AO24322,Beta,2025,3,11,11,0,44.0,32.0,4.0,8.0,5.09,15.5,23.1,Cloudy,
AO24322,Beta,2025,4,5,5,0,19.66,4.0,7.66,8.0,7.3,16.6,41.1,Clear,
AO24322,Beta,2025,5,8,8,0,32.0,24.0,4.0,4.0,7.29,16.6,25.3,Clear,
AO24322,Beta,2025,6,13,13,0,47.98,20.75,16.0,11.23,6.22,31.6,20.6,Clear,
AO24322,Beta,2025,7,10,10,0,37.14,21.14,8.0,8.0,4.74,29.2,18.1,Clear,
AO24322,Beta,2025,8,5,5,0,18.259999999999998,12.0,6.26,0.0,6.7,30.2,11.8,Clear,
AO24322,Beta,2025,9,8,8,0,26.53,20.95,2.31,3.27,3.58,15.1,6.4,Clear,
AO24322,Beta,2025,10,2,2,0,8.0,4.0,4.0,0.0,5.19,14.2,6.9,Clear,
AO24322,Beta,2025,11,6,6,0,23.08,12.0,11.08,0.0,4.82,14.2,39.1,Clear,
AO24322,Beta,2025,12,3,3,0,12.0,4.0,4.0,4.0,4.9,1.6,18.6,Cloudy,
AO24322,Beta,2026,1,4,4,0,16.0,12.0,4.0,0.0,4.77,2.1,30.8,Cloudy,
AO24322,Beta,2026,2,4,4,0,13.54,9.54,0.0,4.0,7.88,2.4,37.8,Rainy,
AO24322,Beta,2026,3,5,5,0,20.0,12.0,0.0,8.0,3.42,16.3,11.8,Clear,
AO24322,Beta,2026,4,9,9,0,30.96,18.13,8.0,4.83,9.02,16.3,7.6,Clear,
AO24322,Beta,2026,5,7,7,0,25.259999999999998,13.26,8.0,4.0,7.85,16.0,25.2,Clear,
AO24322,Beta,2026,6,8,8,0,29.36,12.0,13.36,4.0,6.95,30.0,29.2,Clear,
AO24361,Alpha,2024,7,2,2,0,39.31,39.31,0.0,0.0,5.11,29.5,31.2,Clear,
AO24361,Alpha,2024,8,2,2,0,31.990000000000002,17.35,14.64,0.0,7.31,28.6,10.4,Clear,
AO24361,Alpha,2024,9,1,1,0,17.47,17.47,0.0,0.0,6.32,13.1,18.9,Cloudy,
AO24361,Alpha,2024,10,1,1,0,15.24,0.0,0.0,15.24,6.94,13.6,15.0,Clear,
AO24361,Alpha,2024,11,1,1,0,17.72,0.0,17.72,0.0,5.05,14.1,21.9,Rainy,
AO24361,Alpha,2025,3,1,1,0,19.6,0.0,0.0,19.6,6.68,16.6,36.1,Clear,
AO24361,Alpha,2025,5,2,2,0,37.56,0.0,0.0,37.56,6.29,16.4,43.6,Clear,
AO24361,Alpha,2025,6,2,2,0,30.34,16.02,14.32,0.0,5.68,31.3,21.3,Clear,
AO24361,Alpha,2025,7,1,1,0,15.23,0.0,15.23,0.0,4.96,30.5,43.1,Clear,
AO24361,Alpha,2025,9,2,2,0,33.64,17.5,16.14,0.0,3.95,13.9,6.6,Clear,
AO24361,Alpha,2025,10,1,1,0,17.53,17.53,0.0,0.0,6.35,14.8,11.9,Clear,
AO24361,Alpha,2025,11,1,1,0,16.01,0.0,0.0,16.01,4.61,14.7,14.9,Cloudy,
AO24361,Alpha,2026,1,1,1,0,14.27,0.0,0.0,14.27,2.33,3.1,30.0,Cloudy,
AO24361,Alpha,2026,2,2,2,0,33.269999999999996,15.98,17.29,0.0,8.3,3.4,6.1,Rainy,
AO24361,Alpha,2026,5,1,1,0,17.14,0.0,17.14,0.0,3.37,16.5,21.6,Clear,
AO24361,Alpha,2026,6,2,2,0,32.760000000000005,0.0,32.760000000000005,0.0,6.33,28.3,15.4,Clear,
AO24366,Sigma,2024,4,2,2,0,34.480000000000004,17.81,0.0,16.67,4.35,16.0,5.4,Clear,
AO24366,Sigma,2024,5,2,2,0,32.510000000000005,16.28,16.23,0.0,5.47,16.0,9.3,Clear,
AO24366,Sigma,2024,6,2,2,0,28.25,14.84,13.41,0.0,7.38,30.4,18.2,Clear,
AO24366,Sigma,2024,7,4,4,0,66.78,34.56,0.0,32.22,7.72,29.4,19.7,Clear,
AO24366,Sigma,2024,8,1,1,0,18.48,0.0,0.0,18.48,11.42,30.9,7.3,Clear,
AO24366,Sigma,2024,9,3,3,0,53.29,17.5,35.79,0.0,4.01,13.7,18.2,Clear,
AO24366,Sigma,2024,10,2,2,0,33.879999999999995,18.79,0.0,15.09,8.02,13.5,39.3,Clear,
AO24366,Sigma,2024,11,1,1,0,13.74,13.74,0.0,0.0,7.11,13.4,36.7,Clear,
AO24366,Sigma,2024,12,1,1,0,17.22,0.0,17.22,0.0,2.29,4.0,36.7,Rainy,
AO24366,Sigma,2025,1,1,1,0,17.81,0.0,17.81,0.0,2.34,3.1,11.9,Windy,
AO24366,Sigma,2025,2,1,1,0,17.56,0.0,17.56,0.0,5.88,4.7,40.7,Clear,
AO24366,Sigma,2025,3,1,1,0,16.06,0.0,0.0,16.06,8.89,16.4,36.6,Clear,
AO24366,Sigma,2025,5,2,2,0,29.689999999999998,16.32,13.37,0.0,7.08,14.9,35.4,Clear,
AO24366,Sigma,2025,8,3,3,0,53.39,53.39,0.0,0.0,7.11,29.6,43.5,Clear,
AO24366,Sigma,2025,9,1,1,0,17.42,17.42,0.0,0.0,6.87,14.1,38.1,Cloudy,
AO24366,Sigma,2025,10,2,2,0,34.370000000000005,0.0,0.0,34.370000000000005,6.74,14.5,23.0,Clear,
AO24366,Sigma,2025,11,1,1,0,18.44,18.44,0.0,0.0,9.77,13.9,40.6,Clear,
AO24366,Sigma,2025,12,2,2,0,37.82,19.17,18.65,0.0,5.52,2.4,34.8,Cloudy,
AO24366,Sigma,2026,1,1,1,0,19.57,0.0,0.0,19.57,9.03,3.4,10.1,Cloudy,
AO24366,Sigma,2026,2,2,2,0,33.4,20.0,13.4,0.0,7.7,2.6,42.1,Rainy,
AO24366,Sigma,2026,6,1,1,0,17.98,17.98,0.0,0.0,5.34,29.2,7.7,Clear,
AO24395,Beta,2024,5,1,1,0,19.08,0.0,0.0,19.08,7.46,15.8,36.1,Clear,
AO24395,Beta,2024,6,1,1,0,17.48,0.0,17.48,0.0,8.99,30.9,39.6,Clear,
AO24395,Beta,2024,8,3,3,0,50.760000000000005,33.32,0.0,17.44,4.5,30.1,31.1,Clear,
AO24395,Beta,2024,10,1,1,0,18.62,18.62,0.0,0.0,10.24,13.1,31.8,Clear,
AO24395,Beta,2024,11,1,1,0,16.67,0.0,0.0,16.67,7.7,12.6,5.0,Clear,
AO24395,Beta,2025,2,1,1,0,17.49,17.49,0.0,0.0,10.0,4.0,25.3,Cloudy,
AO24395,Beta,2025,4,1,1,0,15.55,0.0,0.0,15.55,3.71,16.6,32.3,Clear,
AO24395,Beta,2025,5,1,1,0,17.29,0.0,17.29,0.0,5.38,16.6,20.6,Clear,
AO24395,Beta,2025,9,1,1,0,18.22,18.22,0.0,0.0,4.91,15.1,6.9,Clear,
AO24395,Beta,2025,10,1,1,0,20.0,0.0,0.0,20.0,2.6,14.2,23.4,Clear,
AO24395,Beta,2025,12,1,1,0,16.57,0.0,0.0,16.57,6.15,1.6,18.8,Cloudy,
AO24395,Beta,2026,4,1,1,0,13.25,0.0,0.0,13.25,1.88,16.3,31.5,Clear,
AO24395,Beta,2026,5,1,1,0,15.94,0.0,0.0,15.94,3.49,16.0,18.6,Clear,
AO24395,Beta,2026,6,1,1,0,14.83,14.83,0.0,0.0,7.14,30.0,36.5,Clear,
AO24416,Alpha,2024,4,2,2,0,34.36,0.0,0.0,34.36,5.81,16.7,14.3,Clear,
AO24416,Alpha,2024,5,1,1,0,16.61,0.0,16.61,0.0,3.67,15.8,24.7,Clear,
AO24416,Alpha,2024,6,3,3,0,53.08,33.45,0.0,19.63,3.85,30.3,31.3,Clear,
AO24416,Alpha,2024,7,1,1,0,17.06,17.06,0.0,0.0,5.99,29.5,26.0,Clear,
AO24416,Alpha,2024,8,4,4,0,66.31,16.55,32.68,17.08,7.16,28.6,37.6,Clear,
AO24416,Alpha,2024,10,1,1,0,17.24,17.24,0.0,0.0,5.62,13.6,34.9,Clear,
AO24416,Alpha,2024,12,2,2,0,33.76,15.19,18.57,0.0,5.71,4.3,31.9,Clear,
AO24416,Alpha,2025,2,1,1,0,17.58,17.58,0.0,0.0,5.1,3.1,6.8,Cloudy,
AO24416,Alpha,2025,3,2,2,0,36.06,0.0,0.0,36.06,4.22,16.6,32.5,Clear,
AO24416,Alpha,2025,5,1,1,0,18.99,0.0,18.99,0.0,4.45,16.4,36.9,Clear,
AO24416,Alpha,2025,8,2,2,0,35.1,35.1,0.0,0.0,6.96,31.3,12.7,Clear,
AO24416,Alpha,2025,9,1,1,0,14.87,0.0,14.87,0.0,5.54,13.9,36.1,Clear,
AO24416,Alpha,2025,10,2,2,0,37.38,0.0,18.62,18.76,10.37,14.8,20.5,Clear,
AO24416,Alpha,2025,11,3,3,0,53.540000000000006,34.99,0.0,18.55,7.15,14.7,26.0,Cloudy,
AO24416,Alpha,2026,2,1,1,0,15.1,15.1,0.0,0.0,7.1,3.4,32.1,Rainy,
AO24416,Alpha,2026,3,1,1,0,15.01,0.0,0.0,15.01,6.39,15.0,5.0,Clear,
AO24416,Alpha,2026,4,1,1,0,11.49,0.0,0.0,11.49,5.08,14.4,40.8,Cloudy,
AO24416,Alpha,2026,5,3,3,0,53.19,18.3,17.6,17.29,8.53,16.5,24.1,Clear,
AO24451,Gamma,2024,6,10,10,0,34.89,26.89,0.0,8.0,5.24,31.2,9.5,Clear,
AO24451,Gamma,2024,7,7,7,0,21.79,6.4,4.0,11.39,8.24,29.5,32.7,Clear,
AO24451,Gamma,2024,8,21,21,0,78.78,50.02,13.93,14.83,5.37,30.1,9.4,Clear,
AO24451,Gamma,2024,9,8,8,0,31.28,0.0,20.0,11.28,7.95,14.5,8.5,Cloudy,
AO24451,Gamma,2024,10,6,6,0,22.16,6.16,12.0,4.0,2.26,13.6,21.1,Rainy,
AO24451,Gamma,2024,11,6,6,0,23.32,11.32,8.0,4.0,4.07,14.5,19.6,Cloudy,
AO24451,Gamma,2024,12,4,4,0,9.36,7.65,1.71,0.0,6.99,3.2,13.8,Cloudy,
AO24451,Gamma,2025,1,3,3,0,9.26,5.26,0.0,4.0,7.51,3.0,13.1,Rainy,
AO24451,Gamma,2025,2,7,7,0,28.0,8.0,12.0,8.0,3.78,2.3,40.9,Clear,
AO24451,Gamma,2025,3,7,7,0,27.17,4.0,15.17,8.0,6.4,17.2,40.3,Rainy,
AO24451,Gamma,2025,4,8,8,0,31.05,16.0,7.05,8.0,4.66,15.2,12.3,Clear,
AO24451,Gamma,2025,5,15,15,0,54.83,29.48,9.35,16.0,6.33,16.4,27.2,Clear,
AO24451,Gamma,2025,6,11,11,0,41.5,12.0,11.01,18.490000000000002,7.72,31.1,13.4,Clear,
AO24451,Gamma,2025,7,11,11,0,40.76,18.84,9.92,12.0,5.17,29.2,21.4,Clear,
AO24451,Gamma,2025,8,7,7,0,26.85,12.0,6.85,8.0,0.13,29.8,26.2,Clear,
AO24451,Gamma,2025,9,10,10,0,38.89,11.05,20.0,7.84,5.82,13.7,17.5,Rainy,
AO24451,Gamma,2025,10,6,6,0,22.34,10.34,4.0,8.0,6.47,15.7,12.4,Cloudy,
AO24451,Gamma,2025,11,8,8,0,25.22,5.5600000000000005,8.0,11.66,6.03,14.3,21.9,Clear,
AO24451,Gamma,2025,12,4,4,0,16.0,12.0,4.0,0.0,6.43,2.7,39.0,Cloudy,
AO24451,Gamma,2026,1,2,2,0,5.46,0.0,5.46,0.0,4.64,3.3,22.8,Cloudy,
AO24451,Gamma,2026,2,2,2,0,8.0,4.0,0.0,4.0,6.98,3.5,25.9,Windy,
AO24451,Gamma,2026,3,9,9,0,30.4,8.45,14.56,7.390000000000001,6.8,15.4,18.4,Cloudy,
AO24451,Gamma,2026,4,9,9,0,35.35,8.0,12.0,15.35,8.83,15.5,34.3,Clear,
AO24451,Gamma,2026,5,5,5,0,20.0,16.0,0.0,4.0,6.51,14.6,35.3,Clear,
AO24451,Gamma,2026,6,6,6,0,19.23,4.34,8.0,6.890000000000001,7.68,29.9,17.5,Clear,
AO24475,Gamma,2024,3,7,7,0,26.23,18.23,4.0,4.0,7.09,13.7,5.3,Cloudy,
AO24475,Gamma,2024,4,12,12,0,43.12,29.9,12.0,1.22,7.27,14.4,29.5,Clear,
AO24475,Gamma,2024,5,9,9,0,36.0,28.0,4.0,4.0,5.34,17.0,14.6,Clear,
AO24475,Gamma,2024,6,11,11,0,42.7,28.0,4.0,10.7,11.83,31.2,36.5,Clear,
AO24475,Gamma,2024,7,10,10,0,37.59,28.0,1.59,8.0,4.0,29.5,28.4,Clear,
AO24475,Gamma,2024,8,12,12,0,42.84,30.65,12.19,0.0,7.44,30.1,11.9,Clear,
AO24475,Gamma,2024,9,9,9,0,33.14,4.0,17.14,12.0,7.67,14.5,9.3,Cloudy,
AO24475,Gamma,2024,10,3,3,0,12.0,4.0,8.0,0.0,9.02,13.6,13.8,Rainy,
AO24475,Gamma,2024,11,3,3,0,12.0,4.0,4.0,4.0,7.88,14.5,7.3,Cloudy,
AO24475,Gamma,2024,12,3,3,0,12.0,4.0,4.0,4.0,7.24,3.2,34.2,Cloudy,
AO24475,Gamma,2025,1,3,3,0,12.0,4.0,0.0,8.0,6.9,3.0,18.2,Rainy,
AO24475,Gamma,2025,2,4,4,0,15.49,8.0,4.0,3.49,8.19,2.3,36.3,Clear,
AO24475,Gamma,2025,3,6,6,0,16.22,5.71,8.52,1.99,7.92,17.2,27.5,Rainy,
AO24475,Gamma,2025,4,11,11,0,44.0,28.0,8.0,8.0,8.38,15.2,28.4,Clear,
AO24475,Gamma,2025,5,14,14,0,49.84,25.84,8.0,16.0,8.37,16.4,21.3,Clear,
AO24475,Gamma,2025,6,8,8,0,23.79,8.0,4.57,11.22,1.99,31.1,9.4,Clear,
AO24475,Gamma,2025,7,9,9,0,33.23,20.0,9.23,4.0,2.3,29.2,7.9,Clear,
AO24475,Gamma,2025,8,11,11,0,38.62,16.69,13.93,8.0,4.91,29.8,41.9,Clear,
AO24475,Gamma,2025,9,13,13,0,51.49,16.0,23.490000000000002,12.0,7.11,13.7,14.4,Rainy,
AO24475,Gamma,2025,10,8,8,0,31.35,15.35,12.0,4.0,6.85,15.7,20.9,Cloudy,
AO24475,Gamma,2025,11,7,7,0,25.05,12.0,4.0,9.05,5.54,14.3,22.1,Clear,
AO24475,Gamma,2025,12,2,2,0,6.77,6.77,0.0,0.0,5.69,2.7,20.2,Cloudy,
AO24475,Gamma,2026,3,8,8,0,31.29,4.0,23.29,4.0,9.53,15.4,33.4,Cloudy,
AO24475,Gamma,2026,4,6,6,0,20.54,4.0,0.0,16.54,5.54,15.5,18.8,Clear,
AO24475,Gamma,2026,5,6,6,0,18.15,14.15,4.0,0.0,7.19,14.6,16.2,Clear,
AO24475,Gamma,2026,6,7,7,0,28.0,8.0,12.0,8.0,6.31,29.9,37.1,Clear,
AO24481,Beta,2025,3,4,4,0,16.0,12.0,0.0,4.0,5.23,15.5,14.7,Cloudy,
AO24481,Beta,2025,4,3,3,0,12.0,8.0,0.0,4.0,8.86,16.6,14.4,Clear,
AO24481,Beta,2025,5,7,7,0,24.740000000000002,12.0,12.74,0.0,3.31,16.6,11.9,Clear,
AO24481,Beta,2025,6,9,9,0,32.15,8.15,20.0,4.0,2.52,31.6,8.1,Clear,
AO24481,Beta,2025,7,4,4,0,16.0,12.0,4.0,0.0,4.93,29.2,44.9,Clear,
AO24481,Beta,2025,8,7,7,0,28.0,16.0,12.0,0.0,4.86,30.2,25.9,Clear,
AO24481,Beta,2025,9,6,6,0,20.35,16.35,4.0,0.0,11.24,15.1,27.2,Clear,
AO24481,Beta,2025,10,3,3,0,10.2,6.2,0.0,4.0,5.01,14.2,24.3,Clear,
AO24481,Beta,2025,11,3,3,0,12.0,12.0,0.0,0.0,8.16,14.2,44.6,Clear,
AO24481,Beta,2025,12,1,1,0,4.0,0.0,4.0,0.0,3.64,1.6,41.0,Cloudy,
AO24481,Beta,2026,1,4,4,0,16.0,8.0,8.0,0.0,5.94,2.1,44.6,Cloudy,
AO24481,Beta,2026,2,3,3,0,12.0,4.0,0.0,8.0,7.32,2.4,28.4,Rainy,
AO24481,Beta,2026,3,5,5,0,20.0,8.0,8.0,4.0,6.16,16.3,21.6,Clear,
AO24481,Beta,2026,4,4,4,0,13.25,8.0,0.0,5.25,7.34,16.3,33.2,Clear,
AO24481,Beta,2026,5,6,6,0,24.0,12.0,0.0,12.0,4.92,16.0,30.4,Clear,
AO24481,Beta,2026,6,11,11,0,36.54,14.15,15.49,6.9,5.03,30.0,18.6,Clear,
AO24578,Delta,2024,11,4,4,0,16.0,4.0,8.0,4.0,6.68,14.5,9.8,Cloudy,
AO24578,Delta,2025,1,1,1,0,4.0,0.0,4.0,0.0,3.85,2.8,23.9,Windy,
AO24578,Delta,2025,2,6,6,0,22.17,8.0,6.17,8.0,2.71,2.2,7.0,Rainy,
AO24578,Delta,2025,3,6,6,0,23.87,11.870000000000001,0.0,12.0,1.03,14.4,24.2,Clear,
AO24578,Delta,2025,4,4,4,0,6.18,2.09,4.09,0.0,6.51,16.7,15.0,Clear,
AO24578,Delta,2025,5,13,13,0,47.0,9.36,25.64,12.0,5.65,15.5,40.2,Clear,
AO24578,Delta,2025,6,8,8,0,30.02,11.49,10.53,8.0,7.63,30.8,13.8,Clear,
AO24578,Delta,2025,7,7,7,0,23.67,6.279999999999999,11.02,6.37,3.26,30.1,39.6,Clear,
AO24578,Delta,2025,8,4,4,0,5.84,5.5600000000000005,0.28,0.0,5.86,30.5,26.8,Clear,
AO24578,Delta,2025,9,6,6,0,21.02,8.0,9.02,4.0,4.4,14.0,23.9,Cloudy,
AO24578,Delta,2025,10,6,6,0,19.09,12.0,3.09,4.0,7.14,15.0,9.6,Windy,
AO24578,Delta,2025,11,3,3,0,11.49,8.0,3.49,0.0,6.24,12.1,12.1,Clear,
AO24578,Delta,2025,12,3,3,0,10.58,6.58,0.0,4.0,4.2,2.5,39.6,Windy,
AO24578,Delta,2026,1,5,5,0,14.33,9.31,5.02,0.0,5.81,2.4,36.0,Cloudy,
AO24578,Delta,2026,2,4,4,0,12.82,4.0,4.0,4.82,5.78,4.3,40.4,Windy,
AO24578,Delta,2026,3,7,7,0,26.23,16.0,7.82,2.41,5.58,15.9,43.3,Clear,
AO24578,Delta,2026,4,6,6,0,16.759999999999998,4.8,3.96,8.0,4.72,16.2,33.1,Cloudy,
AO24578,Delta,2026,5,12,12,0,44.32,8.32,12.0,24.0,8.39,16.5,24.6,Clear,
AO24578,Delta,2026,6,6,6,0,15.64,5.8,5.84,4.0,7.77,30.9,27.7,Clear,
AO24579,Gamma,2024,10,1,1,0,19.57,19.57,0.0,0.0,8.73,13.6,40.4,Rainy,
AO24579,Gamma,2024,11,1,1,0,20.0,20.0,0.0,0.0,5.84,14.5,15.3,Cloudy,
AO24579,Gamma,2025,1,1,1,0,15.61,0.0,15.61,0.0,8.85,3.0,6.0,Rainy,
AO24579,Gamma,2025,3,1,1,0,17.99,0.0,0.0,17.99,7.35,17.2,29.0,Rainy,
AO24579,Gamma,2025,4,2,2,0,31.35,14.65,0.0,16.7,6.56,15.2,7.0,Clear,
AO24579,Gamma,2025,5,3,3,0,51.0,32.26,0.0,18.74,4.84,16.4,28.9,Clear,
AO24579,Gamma,2025,6,3,3,0,52.65,18.07,0.0,34.58,6.84,31.1,38.3,Clear,
AO24579,Gamma,2025,7,1,1,0,17.02,17.02,0.0,0.0,5.19,29.2,42.7,Clear,
AO24579,Gamma,2025,8,2,2,0,33.58,15.64,0.0,17.94,8.44,29.8,29.1,Clear,
AO24579,Gamma,2025,9,1,1,0,15.84,0.0,0.0,15.84,10.23,13.7,17.4,Rainy,
AO24579,Gamma,2025,10,1,1,0,18.34,18.34,0.0,0.0,7.79,15.7,42.7,Cloudy,
AO24579,Gamma,2026,2,1,1,0,16.14,0.0,16.14,0.0,6.09,3.5,44.4,Windy,
AO24579,Gamma,2026,3,1,1,0,20.0,0.0,20.0,0.0,6.6,15.4,25.3,Cloudy,
AO24579,Gamma,2026,4,3,3,0,48.91,0.0,18.82,30.089999999999996,6.53,15.5,16.2,Clear,
AO24579,Gamma,2026,5,2,2,0,35.93,35.93,0.0,0.0,6.87,14.6,10.9,Clear,
AO24579,Gamma,2026,6,2,2,0,34.08,0.0,34.08,0.0,8.72,29.9,13.5,Clear,
AO24582,Sigma,2025,1,1,1,0,18.09,0.0,0.0,18.09,4.82,3.1,5.7,Windy,
AO24582,Sigma,2025,4,1,1,0,16.88,16.88,0.0,0.0,5.75,16.3,28.9,Clear,
AO24582,Sigma,2025,5,1,1,0,14.89,14.89,0.0,0.0,6.47,14.9,28.8,Clear,
AO24582,Sigma,2025,6,2,2,0,36.08,18.41,17.67,0.0,6.67,29.6,42.8,Clear,
AO24582,Sigma,2025,8,1,1,0,15.99,15.99,0.0,0.0,7.39,29.6,22.3,Clear,
AO24582,Sigma,2025,9,4,4,0,62.83,13.96,33.41,15.46,7.34,14.1,23.6,Cloudy,
AO24582,Sigma,2025,10,1,1,0,15.23,0.0,15.23,0.0,8.56,14.5,31.9,Clear,
AO24582,Sigma,2025,11,1,1,0,18.31,0.0,18.31,0.0,7.11,13.9,34.2,Clear,
AO24582,Sigma,2026,1,1,1,0,13.4,0.0,0.0,13.4,3.47,3.4,39.5,Cloudy,
AO24582,Sigma,2026,3,3,3,0,52.760000000000005,52.760000000000005,0.0,0.0,6.2,15.9,39.3,Clear,
AO24602,Beta,2024,7,2,2,0,30.71,14.39,16.32,0.0,6.18,31.1,15.9,Clear,
AO24602,Beta,2024,8,1,1,0,15.95,0.0,15.95,0.0,4.05,30.1,19.0,Clear,
AO24602,Beta,2024,9,1,1,0,16.62,0.0,0.0,16.62,6.97,13.9,5.6,Clear,
AO24602,Beta,2024,10,2,2,0,32.94,15.98,0.0,16.96,5.32,13.1,8.0,Clear,
AO24602,Beta,2025,1,3,3,0,57.010000000000005,40.0,0.0,17.01,4.38,3.7,30.5,Cloudy,
AO24602,Beta,2025,4,1,1,0,13.14,13.14,0.0,0.0,6.8,16.6,38.2,Clear,
AO24602,Beta,2025,5,4,4,0,65.97,47.66,18.31,0.0,6.52,16.6,22.4,Clear,
AO24602,Beta,2025,6,1,1,0,19.23,0.0,0.0,19.23,4.12,31.6,41.4,Clear,
AO24602,Beta,2025,7,4,4,0,69.47,33.379999999999995,16.09,20.0,4.16,29.2,36.7,Clear,
AO24602,Beta,2025,11,1,1,0,13.48,0.0,13.48,0.0,7.28,14.2,23.5,Clear,
AO24602,Beta,2026,1,2,2,0,30.729999999999997,15.87,0.0,14.86,3.81,2.1,26.8,Cloudy,
AO24602,Beta,2026,3,2,2,0,33.12,18.15,14.97,0.0,5.09,16.3,15.4,Clear,
AO24602,Beta,2026,4,1,1,0,15.2,0.0,15.2,0.0,9.36,16.3,16.3,Clear,
AO24602,Beta,2026,5,2,2,0,30.770000000000003,17.26,0.0,13.51,3.57,16.0,38.8,Clear,
AO24602,Beta,2026,6,2,2,0,31.29,14.44,0.0,16.85,8.97,30.0,31.4,Clear,
AO24631,Delta,2024,10,2,2,0,32.32,0.0,0.0,32.32,6.16,13.7,11.5,Cloudy,
AO24631,Delta,2024,11,1,1,0,16.85,16.85,0.0,0.0,9.13,14.5,14.8,Cloudy,
AO24631,Delta,2024,12,1,1,0,15.57,15.57,0.0,0.0,4.53,4.4,12.4,Clear,
AO24631,Delta,2025,2,1,1,0,17.83,17.83,0.0,0.0,5.82,2.2,19.9,Rainy,
AO24631,Delta,2025,3,1,1,0,15.71,0.0,15.71,0.0,6.51,14.4,32.3,Clear,
AO24631,Delta,2025,4,4,4,0,63.46,17.37,29.86,16.23,8.56,16.7,10.7,Clear,
AO24631,Delta,2025,5,7,7,0,113.09,45.54,17.48,50.07,4.54,15.5,30.3,Clear,
AO24631,Delta,2025,6,4,4,0,67.0,53.18000000000001,13.82,0.0,4.63,30.8,40.3,Clear,
AO24631,Delta,2025,7,1,1,0,14.63,0.0,14.63,0.0,6.17,30.1,42.2,Clear,
AO24631,Delta,2025,8,4,4,0,65.39,30.85,34.540000000000006,0.0,5.22,30.5,30.2,Clear,
AO24631,Delta,2025,9,4,4,0,66.92,32.56,34.36,0.0,9.2,14.0,6.1,Cloudy,
AO24631,Delta,2025,11,2,2,0,36.54,36.54,0.0,0.0,5.58,12.1,44.3,Clear,
AO24631,Delta,2025,12,1,1,0,17.1,0.0,17.1,0.0,5.14,2.5,41.5,Windy,
AO24631,Delta,2026,1,1,1,0,20.0,20.0,0.0,0.0,8.1,2.4,42.6,Cloudy,
AO24631,Delta,2026,2,2,2,0,37.29,37.29,0.0,0.0,5.21,4.3,31.7,Windy,
AO24631,Delta,2026,3,2,2,0,34.91,0.0,16.5,18.41,6.93,15.9,41.5,Clear,
AO24631,Delta,2026,4,1,1,0,19.18,0.0,19.18,0.0,5.38,16.2,37.7,Cloudy,
AO24631,Delta,2026,5,2,2,0,34.49,0.0,34.49,0.0,9.21,16.5,16.8,Clear,
AO24650,Gamma,2024,6,2,2,0,30.11,30.11,0.0,0.0,6.62,31.2,6.7,Clear,
AO24650,Gamma,2024,7,3,3,0,47.62,32.23,0.0,15.39,9.23,29.5,40.7,Clear,
AO24650,Gamma,2024,8,2,2,0,33.38,17.19,16.19,0.0,4.22,30.1,35.5,Clear,
AO24650,Gamma,2024,9,3,3,0,55.07,38.22,16.85,0.0,4.48,14.5,37.0,Cloudy,
AO24650,Gamma,2024,11,1,1,0,16.34,0.0,16.34,0.0,1.75,14.5,20.4,Cloudy,
AO24650,Gamma,2024,12,1,1,0,16.38,0.0,0.0,16.38,2.74,3.2,18.1,Cloudy,
