mission_id,aircraft_id,department,year,month,mission_date,aircraft_age_years,planned_duration_hours,actual_duration_hours,hours_returned_early,pre_flight_check_minutes,pre_flight_issue_found,post_flight_check_minutes,had_inflight_technical_problem,problem_type,problem_duration_minutes,effective_condition_score
MSN03073,TB2-D02,Delta,2025,8,2025-08-20,3,19.74,19.74,0.0,94.3,False,75.3,False,,0.0,86.4
MSN03075,TB2-D02,Delta,2025,8,2025-08-13,3,15.66,15.66,0.0,109.9,False,89.4,False,,0.0,86.4
MSN03076,TB2-D02,Delta,2025,8,2025-08-15,3,13.82,13.82,0.0,67.1,False,105.4,False,,0.0,86.4
MSN03077,TB2-D03,Delta,2025,8,2025-08-18,2,17.44,17.44,0.0,101.6,False,78.6,False,,0.0,84.5
MSN03078,TB2-D03,Delta,2025,8,2025-08-05,2,16.07,16.07,0.0,66.1,False,75.5,False,,0.0,84.5
MSN03079,TB2-D02,Delta,2025,8,2025-08-01,3,18.55,18.55,0.0,86.8,False,100.1,False,,0.0,86.4
MSN03080,TB2-D04,Delta,2025,8,2025-08-23,5,16.77,16.77,0.0,84.8,False,119.8,False,,0.0,94.7
MSN03081,TB2-D01,Delta,2025,8,2025-08-11,2,16.79,9.54,7.25,74.4,False,70.8,True,Communication Link,435.0,83.4
MSN03082,TB2-D02,Delta,2025,8,2025-08-02,3,15.8,15.8,0.0,102.4,False,95.2,False,,0.0,86.4
MSN03083,TB2-D04,Delta,2025,8,2025-08-01,5,19.56,19.56,0.0,98.7,False,118.7,False,,0.0,94.7
MSN03084,TB2-D01,Delta,2025,8,2025-08-21,2,16.28,16.28,0.0,93.3,False,75.3,False,,0.0,83.4
MSN03085,TB2-D03,Delta,2025,8,2025-08-04,2,14.85,14.85,0.0,68.5,False,72.4,True,Communication Link,31.9,84.5
MSN03086,TB2-D02,Delta,2025,8,2025-08-17,3,14.21,14.21,0.0,76.9,False,61.6,False,,0.0,86.4
MSN03087,TB2-D04,Delta,2025,8,2025-08-02,5,19.02,19.02,0.0,115.1,False,110.2,False,,0.0,94.7
MSN03088,TB2-D02,Delta,2025,8,2025-08-03,3,18.25,18.25,0.0,94.7,False,101.1,True,Electrical System,18.9,86.4
MSN03089,TB2-D01,Delta,2025,8,2025-08-26,2,16.16,16.16,0.0,85.1,False,81.7,False,,0.0,83.4
MSN03091,TB2-D03,Delta,2025,9,2025-09-23,2,18.42,18.42,0.0,95.1,False,98.6,False,,0.0,88.1
MSN03092,TB2-D04,Delta,2025,9,2025-09-23,5,16.58,16.58,0.0,114.1,False,102.9,False,,0.0,84.3
MSN03093,TB2-D03,Delta,2025,9,2025-09-22,2,15.58,15.58,0.0,89.4,False,83.9,False,,0.0,88.1
MSN03094,TB2-D02,Delta,2025,9,2025-09-20,3,14.71,14.71,0.0,109.5,False,106.4,False,,0.0,92.2
MSN03095,TB2-D02,Delta,2025,9,2025-09-16,3,17.02,17.02,0.0,82.0,False,105.5,False,,0.0,92.2
MSN03096,TB2-D04,Delta,2025,9,2025-09-11,5,17.79,17.79,0.0,118.6,False,131.6,False,,0.0,84.3
MSN03097,TB2-D04,Delta,2025,9,2025-09-22,5,17.85,17.85,0.0,116.7,False,98.2,False,,0.0,84.3
MSN03098,TB2-D02,Delta,2025,9,2025-09-20,3,17.73,17.73,0.0,81.3,False,101.9,False,,0.0,92.2
MSN03099,TB2-D04,Delta,2025,9,2025-09-08,5,16.6,16.6,0.0,109.6,False,86.1,False,,0.0,84.3
MSN03100,TB2-D04,Delta,2025,9,2025-09-03,5,16.26,16.26,0.0,104.2,False,94.0,True,Navigation/GPS,36.4,84.3
MSN03101,TB2-D01,Delta,2025,9,2025-09-18,2,15.51,15.51,0.0,95.9,True,98.1,False,,0.0,82.6
MSN03102,TB2-D02,Delta,2025,9,2025-09-02,3,20.0,14.97,5.03,158.9,True,114.5,True,Control Surface,301.8,92.2
MSN03103,TB2-D04,Delta,2025,9,2025-09-06,5,18.78,17.93,0.85,113.3,False,103.0,True,Navigation/GPS,51.0,84.3
MSN03104,TB2-D01,Delta,2025,10,2025-10-14,2,20.0,20.0,0.0,59.8,False,66.5,False,,0.0,78.3
MSN03105,TB2-D03,Delta,2025,10,2025-10-14,2,16.55,16.55,0.0,67.9,False,87.6,False,,0.0,80.8
MSN03106,TB2-D01,Delta,2025,10,2025-10-22,2,13.09,13.09,0.0,79.3,False,80.1,False,,0.0,78.3
MSN03107,TB2-D02,Delta,2025,10,2025-10-18,3,18.54,18.54,0.0,85.6,False,78.0,False,,0.0,91.1
MSN03108,TB2-D04,Delta,2025,10,2025-10-14,5,16.67,16.67,0.0,116.6,False,102.4,False,,0.0,91.2
MSN03109,TB2-D01,Delta,2025,10,2025-10-12,2,20.0,20.0,0.0,81.1,False,67.3,False,,0.0,78.3
MSN03110,TB2-D01,Delta,2025,10,2025-10-15,2,17.99,17.99,0.0,66.1,False,97.3,False,,0.0,78.3
MSN03111,TB2-D03,Delta,2025,10,2025-10-20,2,18.51,18.51,0.0,63.7,False,92.2,False,,0.0,80.8
MSN03112,TB2-D03,Delta,2025,10,2025-10-13,2,19.46,19.46,0.0,93.2,False,67.1,False,,0.0,80.8
MSN03113,TB2-D04,Delta,2025,10,2025-10-10,5,11.59,11.59,0.0,115.5,False,103.7,False,,0.0,91.2
MSN03114,TB2-D02,Delta,2025,10,2025-10-06,3,16.31,16.31,0.0,160.0,True,70.7,False,,0.0,91.1
MSN03115,TB2-D03,Delta,2025,10,2025-10-03,2,16.19,16.19,0.0,71.6,False,89.7,False,,0.0,80.8
MSN03116,TB2-D04,Delta,2025,10,2025-10-24,5,15.46,15.46,0.0,107.8,False,118.0,False,,0.0,91.2
MSN03117,TB2-D03,Delta,2025,10,2025-10-11,2,19.73,19.73,0.0,81.0,False,98.1,False,,0.0,80.8
MSN03119,TB2-D04,Delta,2025,11,2025-11-11,5,18.06,18.06,0.0,102.9,False,101.1,False,,0.0,89.2
MSN03120,TB2-D02,Delta,2025,11,2025-11-09,3,17.75,17.75,0.0,94.2,False,92.5,False,,0.0,94.3
MSN03122,TB2-D03,Delta,2025,11,2025-11-26,2,17.14,17.14,0.0,86.6,False,80.7,False,,0.0,79.6
MSN03123,TB2-D04,Delta,2025,11,2025-11-12,5,16.75,16.75,0.0,119.9,False,100.2,False,,0.0,89.2
MSN03124,TB2-D02,Delta,2025,11,2025-11-02,3,17.15,17.15,0.0,82.6,False,87.1,False,,0.0,94.3
MSN03125,TB2-D04,Delta,2025,11,2025-11-21,5,19.39,19.39,0.0,109.3,False,113.2,True,Electrical System,30.9,89.2
MSN03126,TB2-D04,Delta,2025,11,2025-11-01,5,19.32,19.32,0.0,107.0,False,110.6,False,,0.0,89.2
MSN03127,TB2-D03,Delta,2025,11,2025-11-08,2,16.92,16.92,0.0,94.4,False,74.6,False,,0.0,79.6
MSN03128,TB2-D01,Delta,2025,11,2025-11-12,2,15.49,15.49,0.0,54.3,False,91.0,False,,0.0,83.4
MSN03129,TB2-D01,Delta,2025,12,2025-12-11,2,18.87,18.87,0.0,89.9,False,98.7,False,,0.0,85.8
MSN03130,TB2-D01,Delta,2025,12,2025-12-02,2,14.21,1.0,13.21,64.8,False,75.5,True,Engine,792.6,85.8
MSN03131,TB2-D02,Delta,2025,12,2025-12-27,3,18.82,18.82,0.0,79.8,False,78.4,False,,0.0,92.6
MSN03132,TB2-D01,Delta,2025,12,2025-12-24,2,14.86,14.86,0.0,92.6,False,94.6,False,,0.0,85.8
MSN03133,TB2-D01,Delta,2025,12,2025-12-13,2,17.14,17.14,0.0,76.1,False,69.2,False,,0.0,85.8
MSN03134,TB2-D04,Delta,2025,12,2025-12-21,5,19.48,19.48,0.0,112.9,False,102.2,False,,0.0,90.5
MSN03135,TB2-D04,Delta,2025,12,2025-12-13,5,18.58,18.58,0.0,123.1,False,106.1,False,,0.0,90.5
MSN03136,TB2-D01,Delta,2025,12,2025-12-03,2,17.29,17.29,0.0,85.3,False,70.0,False,,0.0,85.8
MSN03137,TB2-D04,Delta,2025,12,2025-12-07,5,15.28,15.28,0.0,137.9,False,117.7,False,,0.0,90.5
MSN03138,TB2-D02,Delta,2025,12,2025-12-09,3,17.4,17.4,0.0,72.3,False,47.0,False,,0.0,92.6
MSN03139,TB2-D03,Delta,2025,12,2025-12-16,2,17.1,17.1,0.0,72.4,False,80.1,False,,0.0,79.8
MSN03140,TB2-D01,Delta,2026,1,2026-01-16,3,19.61,19.61,0.0,175.5,True,91.2,False,,0.0,79.6
MSN03141,TB2-D04,Delta,2026,1,2026-01-15,6,18.84,18.84,0.0,164.0,True,123.2,False,,0.0,86.5
MSN03142,TB2-D01,Delta,2026,1,2026-01-11,3,15.95,15.95,0.0,98.8,False,60.1,True,Navigation/GPS,37.2,79.6
MSN03143,TB2-D03,Delta,2026,1,2026-01-25,3,18.51,18.51,0.0,79.6,False,102.5,False,,0.0,77.2
MSN03145,TB2-D02,Delta,2026,1,2026-01-11,4,18.51,18.51,0.0,99.2,False,103.2,False,,0.0,92.3
MSN03146,TB2-D04,Delta,2026,1,2026-01-21,6,17.31,17.31,0.0,135.3,False,132.2,False,,0.0,86.5
MSN03147,TB2-D04,Delta,2026,1,2026-01-17,6,16.56,16.56,0.0,95.6,False,125.6,False,,0.0,86.5
MSN03148,TB2-D03,Delta,2026,1,2026-01-14,3,20.0,20.0,0.0,72.4,False,102.1,False,,0.0,77.2
MSN03149,TB2-D04,Delta,2026,1,2026-01-08,6,20.0,20.0,0.0,178.3,True,111.3,False,,0.0,86.5
MSN03150,TB2-D02,Delta,2026,1,2026-01-06,4,16.2,16.2,0.0,98.5,False,103.5,False,,0.0,92.3
MSN03151,TB2-D02,Delta,2026,1,2026-01-26,4,19.21,19.21,0.0,110.7,False,115.6,False,,0.0,92.3
MSN03152,TB2-D04,Delta,2026,1,2026-01-23,6,15.63,15.63,0.0,163.4,True,115.0,False,,0.0,86.5
MSN03153,TB2-D02,Delta,2026,2,2026-02-28,4,20.0,20.0,0.0,92.1,False,103.7,False,,0.0,84.1
MSN03154,TB2-D01,Delta,2026,2,2026-02-03,3,12.82,12.82,0.0,88.3,False,93.1,False,,0.0,79.0
MSN03155,TB2-D02,Delta,2026,2,2026-02-24,4,14.59,14.59,0.0,91.6,False,83.4,False,,0.0,84.1
MSN03156,TB2-D03,Delta,2026,2,2026-02-07,3,19.97,19.97,0.0,85.4,False,120.2,False,,0.0,78.6
MSN03159,TB2-D03,Delta,2026,2,2026-02-18,3,18.05,18.05,0.0,85.8,False,100.9,True,Engine,30.2,78.6
MSN03160,TB2-D04,Delta,2026,2,2026-02-28,6,17.29,17.29,0.0,112.6,False,127.4,False,,0.0,86.1
MSN03161,TB2-D02,Delta,2026,2,2026-02-27,4,17.75,17.75,0.0,92.6,False,88.9,False,,0.0,84.1
MSN03162,TB2-D04,Delta,2026,2,2026-02-09,6,18.14,18.14,0.0,118.3,False,140.5,False,,0.0,86.1
MSN03163,TB2-D03,Delta,2026,3,2026-03-04,3,17.31,17.31,0.0,129.4,True,78.3,False,,0.0,82.1
MSN03164,TB2-D04,Delta,2026,3,2026-03-27,6,16.5,16.5,0.0,172.4,True,114.0,False,,0.0,89.2
MSN03166,TB2-D04,Delta,2026,3,2026-03-02,6,15.91,13.84,2.07,134.3,True,122.9,True,Navigation/GPS,124.2,89.2
MSN03167,TB2-D02,Delta,2026,3,2026-03-13,4,15.82,15.82,0.0,83.7,False,95.5,False,,0.0,88.2
MSN03168,TB2-D01,Delta,2026,3,2026-03-03,3,18.41,16.35,2.06,83.8,False,88.2,True,Control Surface,123.6,77.0
MSN03169,TB2-D03,Delta,2026,3,2026-03-06,3,17.03,17.03,0.0,153.3,True,97.5,False,,0.0,82.1
MSN03170,TB2-D02,Delta,2026,3,2026-03-11,4,15.72,15.72,0.0,97.4,False,119.4,False,,0.0,88.2
MSN03171,TB2-D01,Delta,2026,3,2026-03-08,3,18.91,18.91,0.0,206.3,True,98.2,False,,0.0,77.0
MSN03172,TB2-D03,Delta,2026,3,2026-03-28,3,15.6,15.6,0.0,81.1,False,81.9,False,,0.0,82.1
MSN03173,TB2-D01,Delta,2026,3,2026-03-04,3,15.02,15.02,0.0,91.1,False,90.4,True,Navigation/GPS,6.9,77.0
MSN03175,TB2-D01,Delta,2026,3,2026-03-11,3,17.97,17.97,0.0,105.5,False,89.3,False,,0.0,77.0
MSN03176,TB2-D01,Delta,2026,3,2026-03-14,3,17.95,17.95,0.0,63.6,False,71.0,False,,0.0,77.0
MSN03177,TB2-D03,Delta,2026,3,2026-03-17,3,16.1,16.1,0.0,89.1,False,65.5,False,,0.0,82.1
MSN03178,TB2-D04,Delta,2026,3,2026-03-04,6,17.78,17.78,0.0,121.7,False,102.7,False,,0.0,89.2
MSN03179,TB2-D01,Delta,2026,4,2026-04-01,3,12.29,12.29,0.0,95.9,False,118.1,False,,0.0,80.4
MSN03180,TB2-D01,Delta,2026,4,2026-04-26,3,17.75,17.75,0.0,96.9,False,61.9,False,,0.0,80.4
MSN03181,TB2-D01,Delta,2026,4,2026-04-20,3,15.79,15.79,0.0,78.0,False,75.6,False,,0.0,80.4
MSN03183,TB2-D04,Delta,2026,4,2026-04-18,6,16.51,16.51,0.0,130.6,False,129.6,False,,0.0,91.6
MSN03184,TB2-D03,Delta,2026,4,2026-04-13,3,17.85,17.85,0.0,109.8,False,95.1,False,,0.0,79.1
MSN03185,TB2-D03,Delta,2026,4,2026-04-21,3,15.96,15.96,0.0,94.9,False,82.3,True,Navigation/GPS,16.0,79.1
MSN03186,TB2-D03,Delta,2026,4,2026-04-01,3,15.87,15.87,0.0,86.5,False,106.9,False,,0.0,79.1
MSN03187,TB2-D02,Delta,2026,4,2026-04-04,4,18.87,18.87,0.0,124.2,True,84.6,False,,0.0,86.5
MSN03188,TB2-D03,Delta,2026,4,2026-04-05,3,19.61,19.26,0.35,106.4,True,71.0,True,Sensor/Payload,21.0,79.1
MSN03189,TB2-D03,Delta,2026,4,2026-04-20,3,19.18,19.18,0.0,97.5,False,92.7,False,,0.0,79.1
MSN03190,TB2-D02,Delta,2026,4,2026-04-21,4,14.77,9.17,5.6,101.3,False,107.6,True,Navigation/GPS,336.0,86.5
MSN03191,TB2-D04,Delta,2026,4,2026-04-23,6,13.87,13.87,0.0,115.3,False,110.8,False,,0.0,91.6
MSN03193,TB2-D04,Delta,2026,5,2026-05-20,6,16.37,16.17,0.2,112.3,False,123.4,True,Sensor/Payload,12.0,88.5
MSN03194,TB2-D01,Delta,2026,5,2026-05-18,3,13.87,13.87,0.0,108.6,False,100.7,True,Electrical System,33.4,78.8
MSN03195,TB2-D04,Delta,2026,5,2026-05-22,6,18.01,18.01,0.0,123.9,False,120.6,False,,0.0,88.5
MSN03196,TB2-D02,Delta,2026,5,2026-05-16,4,18.51,15.96,2.55,107.6,True,106.3,True,Electrical System,153.0,91.7
MSN03197,TB2-D03,Delta,2026,5,2026-05-26,3,18.35,18.35,0.0,68.3,False,103.4,False,,0.0,79.2
MSN03198,TB2-D01,Delta,2026,5,2026-05-16,3,16.51,16.51,0.0,73.4,False,106.9,False,,0.0,78.8
MSN03199,TB2-D01,Delta,2026,5,2026-05-14,3,15.12,15.12,0.0,158.8,True,100.0,False,,0.0,78.8
MSN03200,TB2-D02,Delta,2026,5,2026-05-05,4,17.54,17.54,0.0,98.9,False,111.3,False,,0.0,91.7
MSN03201,TB2-D02,Delta,2026,5,2026-05-12,4,14.79,14.79,0.0,102.2,False,80.9,False,,0.0,91.7
MSN03202,TB2-D02,Delta,2026,5,2026-05-05,4,15.2,15.2,0.0,87.8,False,90.9,True,Engine,34.0,91.7
MSN03203,TB2-D02,Delta,2026,5,2026-05-02,4,20.0,20.0,0.0,105.2,False,115.0,False,,0.0,91.7
MSN03205,TB2-D02,Delta,2026,5,2026-05-11,4,15.08,15.08,0.0,86.3,False,92.0,False,,0.0,91.7
MSN03206,TB2-D01,Delta,2026,5,2026-05-13,3,17.73,17.73,0.0,90.3,False,109.5,True,Navigation/GPS,25.8,78.8
MSN03207,TB2-D02,Delta,2026,5,2026-05-28,4,17.68,17.68,0.0,117.7,False,114.9,False,,0.0,91.7
MSN03208,TB2-D01,Delta,2026,5,2026-05-27,3,20.0,20.0,0.0,107.1,True,104.7,False,,0.0,78.8
MSN03209,TB2-D03,Delta,2026,5,2026-05-04,3,19.06,19.06,0.0,92.2,False,86.4,False,,0.0,79.2
MSN03210,TB2-D04,Delta,2026,5,2026-05-10,6,17.05,17.05,0.0,131.2,False,121.9,False,,0.0,88.5
MSN03211,TB2-D03,Delta,2026,5,2026-05-08,3,17.68,17.68,0.0,170.3,True,88.2,False,,0.0,79.2
MSN03212,TB2-D03,Delta,2026,5,2026-05-08,3,18.14,18.14,0.0,75.9,False,82.4,False,,0.0,79.2
MSN03213,TB2-D02,Delta,2026,5,2026-05-08,4,15.91,15.91,0.0,121.0,False,108.4,False,,0.0,91.7
MSN03214,TB2-D04,Delta,2026,5,2026-05-28,6,18.42,18.42,0.0,137.3,False,101.3,False,,0.0,88.5
MSN03215,TB2-D02,Delta,2026,5,2026-05-06,4,20.0,20.0,0.0,95.1,False,86.7,False,,0.0,91.7
MSN03216,TB2-D01,Delta,2026,5,2026-05-13,3,16.62,16.62,0.0,110.1,False,81.9,False,,0.0,78.8
MSN03217,TB2-D04,Delta,2026,5,2026-05-14,6,17.51,17.51,0.0,124.8,False,121.9,False,,0.0,88.5
MSN03218,TB2-D03,Delta,2026,5,2026-05-03,3,18.48,18.48,0.0,163.1,True,108.0,False,,0.0,79.2
MSN03219,TB2-D02,Delta,2026,5,2026-05-02,4,16.32,16.32,0.0,114.4,False,98.3,False,,0.0,91.7
MSN03220,TB2-D01,Delta,2026,5,2026-05-18,3,16.43,16.43,0.0,74.4,False,101.5,False,,0.0,78.8
MSN03221,TB2-D01,Delta,2026,5,2026-05-11,3,16.98,16.98,0.0,109.1,False,74.4,False,,0.0,78.8
MSN03222,TB2-D04,Delta,2026,5,2026-05-17,6,15.97,15.97,0.0,154.0,True,95.5,False,,0.0,88.5
MSN03223,TB2-D03,Delta,2026,5,2026-05-06,3,16.93,10.25,6.68,90.9,False,81.0,True,Control Surface,400.8,79.2
MSN03224,TB2-D04,Delta,2026,6,2026-06-10,6,14.7,14.7,0.0,107.8,False,127.4,False,,0.0,86.8
MSN03225,TB2-D04,Delta,2026,6,2026-06-25,6,12.99,12.99,0.0,114.1,False,112.8,True,Control Surface,17.4,86.8
MSN03226,TB2-D02,Delta,2026,6,2026-06-10,4,17.0,17.0,0.0,112.0,False,107.1,False,,0.0,92.6
MSN03227,TB2-D03,Delta,2026,6,2026-06-01,3,17.64,17.64,0.0,82.0,False,82.6,False,,0.0,81.5
MSN03228,TB2-D02,Delta,2026,6,2026-06-03,4,16.28,16.28,0.0,99.1,False,102.4,False,,0.0,92.6
MSN03229,TB2-D03,Delta,2026,6,2026-06-06,3,14.66,14.66,0.0,79.3,False,97.9,False,,0.0,81.5
MSN03230,TB2-D03,Delta,2026,6,2026-06-15,3,12.2,12.2,0.0,98.2,False,90.0,False,,0.0,81.5
MSN03231,TB2-D02,Delta,2026,6,2026-06-02,4,14.98,14.98,0.0,103.3,False,85.3,False,,0.0,92.6
MSN03232,TB2-D04,Delta,2026,6,2026-06-01,6,17.8,17.8,0.0,126.1,False,95.5,False,,0.0,86.8
MSN03233,TB2-D01,Delta,2026,6,2026-06-14,3,16.9,16.9,0.0,95.3,False,87.2,False,,0.0,79.3
MSN03234,TB2-D02,Delta,2026,6,2026-06-22,4,12.45,12.45,0.0,98.2,False,102.3,False,,0.0,92.6
MSN03235,TB2-D02,Delta,2026,6,2026-06-04,4,17.25,17.25,0.0,155.2,True,110.0,False,,0.0,92.6
MSN03236,TB2-D03,Delta,2026,6,2026-06-17,3,20.0,20.0,0.0,89.0,False,95.0,False,,0.0,81.5
MSN03237,TB2-D04,Delta,2026,6,2026-06-05,6,14.8,14.8,0.0,109.4,False,115.5,False,,0.0,86.8
MSN03238,TB2-D03,Delta,2026,6,2026-06-19,3,20.0,20.0,0.0,98.1,False,89.9,False,,0.0,81.5
MSN03239,TB2-D01,Delta,2026,6,2026-06-27,3,14.04,14.04,0.0,90.3,False,68.9,False,,0.0,79.3
MSN03240,TB2-D04,Delta,2026,6,2026-06-26,6,13.97,13.97,0.0,98.7,False,145.4,False,,0.0,86.8
MSN03241,TB2-D04,Delta,2026,6,2026-06-08,6,18.22,18.22,0.0,127.3,False,110.8,False,,0.0,86.8
MSN03242,TB2-D03,Delta,2026,6,2026-06-24,3,15.94,15.94,0.0,112.5,True,79.1,False,,0.0,81.5
MSN03243,TB2-D02,Delta,2026,6,2026-06-21,4,19.82,19.82,0.0,97.9,False,79.5,False,,0.0,92.6
MSN03244,TB2-D04,Delta,2026,6,2026-06-18,6,15.98,15.98,0.0,134.8,False,123.4,False,,0.0,86.8
MSN03245,TB2-D01,Delta,2026,6,2026-06-04,3,16.47,16.47,0.0,128.0,True,68.6,False,,0.0,79.3
MSN03246,TB2-D04,Delta,2026,6,2026-06-28,6,16.66,16.66,0.0,109.0,False,122.7,False,,0.0,86.8
MSN03247,TB2-G01,Gamma,2021,6,2021-06-21,1,16.32,16.32,0.0,59.3,False,73.1,False,,0.0,91.1
MSN03248,TB2-G04,Gamma,2021,6,2021-06-14,0,18.23,18.23,0.0,73.3,False,64.2,False,,0.0,82.5
MSN03249,TB2-G01,Gamma,2021,6,2021-06-08,1,19.6,19.6,0.0,79.9,False,69.5,False,,0.0,91.1
MSN03250,TB2-G04,Gamma,2021,6,2021-06-15,0,17.46,17.46,0.0,64.0,False,75.4,False,,0.0,82.5
MSN03251,TB2-G04,Gamma,2021,6,2021-06-20,0,16.06,16.06,0.0,51.2,False,64.9,False,,0.0,82.5
MSN03252,TB2-G04,Gamma,2021,6,2021-06-04,0,14.85,14.85,0.0,66.7,False,56.7,False,,0.0,82.5
MSN03253,TB2-G01,Gamma,2021,6,2021-06-15,1,16.0,16.0,0.0,80.9,False,60.5,False,,0.0,91.1
MSN03254,TB2-G04,Gamma,2021,6,2021-06-04,0,17.77,7.13,10.64,91.8,True,37.2,True,Control Surface,638.4,82.5
MSN03255,TB2-G04,Gamma,2021,6,2021-06-24,0,15.09,15.09,0.0,56.4,False,41.4,False,,0.0,82.5
MSN03256,TB2-G04,Gamma,2021,6,2021-06-05,0,17.79,17.79,0.0,77.0,False,57.9,True,Navigation/GPS,27.5,82.5
MSN03257,TB2-G04,Gamma,2021,6,2021-06-04,0,18.95,18.95,0.0,84.5,False,72.6,False,,0.0,82.5
MSN03258,TB2-G04,Gamma,2021,6,2021-06-08,0,17.19,17.19,0.0,46.8,False,45.5,False,,0.0,82.5
MSN03259,TB2-G01,Gamma,2021,6,2021-06-09,1,16.15,13.95,2.2,74.1,False,86.1,True,Control Surface,132.0,91.1
MSN03260,TB2-G04,Gamma,2021,6,2021-06-10,0,12.64,12.64,0.0,117.5,True,84.9,False,,0.0,82.5
MSN03261,TB2-G04,Gamma,2021,6,2021-06-06,0,20.0,20.0,0.0,44.5,False,72.9,False,,0.0,82.5
MSN03262,TB2-G04,Gamma,2021,6,2021-06-16,0,17.77,17.77,0.0,56.2,False,74.6,False,,0.0,82.5
MSN03263,TB2-G04,Gamma,2021,6,2021-06-06,0,16.46,16.46,0.0,76.1,False,49.3,False,,0.0,82.5
MSN03264,TB2-G04,Gamma,2021,6,2021-06-22,0,19.27,19.27,0.0,68.5,False,51.9,False,,0.0,82.5
MSN03265,TB2-G01,Gamma,2021,6,2021-06-09,1,15.38,15.38,0.0,87.1,False,76.3,False,,0.0,91.1
MSN03266,TB2-G01,Gamma,2021,6,2021-06-17,1,15.15,15.15,0.0,85.6,False,72.6,False,,0.0,91.1
MSN03267,TB2-G04,Gamma,2021,6,2021-06-10,0,18.87,18.87,0.0,45.4,False,61.6,False,,0.0,82.5
MSN03268,TB2-G01,Gamma,2021,6,2021-06-11,1,16.04,16.04,0.0,79.5,False,66.5,False,,0.0,91.1
MSN03269,TB2-G01,Gamma,2021,6,2021-06-14,1,17.26,17.26,0.0,142.8,True,77.8,False,,0.0,91.1
MSN03270,TB2-G03,Gamma,2021,7,2021-07-03,0,15.24,15.24,0.0,94.8,True,69.6,False,,0.0,95.9
MSN03271,TB2-G04,Gamma,2021,7,2021-07-15,0,20.0,20.0,0.0,57.5,False,62.0,False,,0.0,89.2
MSN03272,TB2-G01,Gamma,2021,7,2021-07-04,1,15.05,15.05,0.0,91.6,False,87.2,False,,0.0,88.4
MSN03273,TB2-G03,Gamma,2021,7,2021-07-02,0,13.02,13.02,0.0,78.5,False,53.3,False,,0.0,95.9
MSN03274,TB2-G03,Gamma,2021,7,2021-07-24,0,17.48,17.48,0.0,64.1,False,66.3,False,,0.0,95.9
MSN03275,TB2-G01,Gamma,2021,7,2021-07-03,1,14.04,14.04,0.0,72.2,False,82.3,False,,0.0,88.4
MSN03276,TB2-G04,Gamma,2021,7,2021-07-23,0,17.61,17.61,0.0,62.7,False,37.5,False,,0.0,89.2
MSN03277,TB2-G03,Gamma,2021,7,2021-07-16,0,15.06,15.06,0.0,78.3,False,55.9,False,,0.0,95.9
MSN03278,TB2-G01,Gamma,2021,7,2021-07-21,1,16.33,16.33,0.0,83.2,False,89.3,False,,0.0,88.4
MSN03279,TB2-G01,Gamma,2021,7,2021-07-12,1,19.47,19.47,0.0,125.1,True,55.6,False,,0.0,88.4
MSN03280,TB2-G01,Gamma,2021,7,2021-07-03,1,18.42,18.42,0.0,53.7,False,86.3,False,,0.0,88.4
MSN03281,TB2-G01,Gamma,2021,7,2021-07-07,1,18.1,18.1,0.0,93.4,False,82.1,False,,0.0,88.4
MSN03282,TB2-G01,Gamma,2021,7,2021-07-01,1,19.27,19.27,0.0,68.5,False,45.3,False,,0.0,88.4
MSN03283,TB2-G01,Gamma,2021,7,2021-07-21,1,14.8,14.8,0.0,57.2,False,65.0,False,,0.0,88.4
MSN03284,TB2-G01,Gamma,2021,7,2021-07-03,1,16.23,16.23,0.0,62.2,False,41.2,False,,0.0,88.4
MSN03285,TB2-G01,Gamma,2021,7,2021-07-17,1,20.0,20.0,0.0,159.4,True,62.0,False,,0.0,88.4
MSN03286,TB2-G04,Gamma,2021,7,2021-07-05,0,16.15,16.15,0.0,46.7,False,67.3,True,Navigation/GPS,17.8,89.2
MSN03287,TB2-G03,Gamma,2021,7,2021-07-06,0,15.5,15.5,0.0,53.2,False,48.8,False,,0.0,95.9
MSN03288,TB2-G01,Gamma,2021,7,2021-07-19,1,16.73,16.73,0.0,65.6,False,60.7,False,,0.0,88.4
MSN03289,TB2-G04,Gamma,2021,7,2021-07-14,0,18.61,18.61,0.0,69.5,False,74.2,False,,0.0,89.2
MSN03290,TB2-G04,Gamma,2021,7,2021-07-26,0,14.97,14.97,0.0,59.4,False,55.5,False,,0.0,89.2
MSN03291,TB2-G01,Gamma,2021,7,2021-07-01,1,20.0,20.0,0.0,56.3,False,79.8,False,,0.0,88.4
MSN03292,TB2-G01,Gamma,2021,7,2021-07-17,1,16.69,13.22,3.47,152.7,True,84.6,True,Navigation/GPS,208.2,88.4
MSN03293,TB2-G01,Gamma,2021,7,2021-07-17,1,15.04,15.04,0.0,71.1,False,55.8,False,,0.0,88.4
MSN03294,TB2-G01,Gamma,2021,8,2021-08-01,1,17.22,17.22,0.0,80.8,False,67.6,False,,0.0,86.1
MSN03295,TB2-G01,Gamma,2021,8,2021-08-18,1,15.56,15.56,0.0,74.8,False,45.4,False,,0.0,86.1
MSN03296,TB2-G04,Gamma,2021,8,2021-08-03,0,14.86,14.86,0.0,65.3,False,68.9,False,,0.0,92.5
MSN03297,TB2-G03,Gamma,2021,8,2021-08-16,0,20.0,20.0,0.0,80.1,False,59.7,False,,0.0,96.6
