shot_id,person_id,department,shot_date,shot_sequence_number,is_first_shot,shot_type,outcome
AO15626-S010,AO15626,Gamma,2024-08-02,10,False,PUA,Successful
AO15626-S011,AO15626,Gamma,2024-10-30,11,False,Laser-guided,Successful
AO15626-S012,AO15626,Gamma,2024-11-11,12,False,Laser-guided,Successful
AO15626-S013,AO15626,Gamma,2024-11-27,13,False,Laser-guided,Successful
AO15626-S014,AO15626,Gamma,2025-06-06,14,False,Training,Successful
AO15626-S015,AO15626,Gamma,2025-06-11,15,False,Laser-guided,Successful
AO15626-S016,AO15626,Gamma,2026-03-06,16,False,Laser-guided,Successful
AO15626-S017,AO15626,Gamma,2026-03-09,17,False,Laser-guided,Successful
AO15626-S018,AO15626,Gamma,2026-03-23,18,False,PUA,Successful
AO15626-S019,AO15626,Gamma,2026-04-17,19,False,Laser-guided,Successful
AO16652-S001,AO16652,Gamma,2021-09-04,1,True,Training,Successful
AO16652-S002,AO16652,Gamma,2021-10-13,2,False,Artillery Spotting,Successful
AO16652-S003,AO16652,Gamma,2021-10-15,3,False,Laser-guided,Successful
AO16652-S004,AO16652,Gamma,2022-05-30,4,False,Laser-guided,Successful
AO16652-S005,AO16652,Gamma,2022-10-03,5,False,Laser-guided,Successful
AO16652-S006,AO16652,Gamma,2022-10-11,6,False,Laser-guided,Successful
AO16652-S007,AO16652,Gamma,2022-12-18,7,False,PUA,Successful
AO16652-S008,AO16652,Gamma,2023-03-21,8,False,PUA,Successful
AO16652-S009,AO16652,Gamma,2023-05-17,9,False,Laser-guided,Successful
AO16652-S010,AO16652,Gamma,2023-08-10,10,False,Laser-guided,Successful
AO16652-S011,AO16652,Gamma,2023-09-16,11,False,Laser-guided,Successful
AO16652-S012,AO16652,Gamma,2023-11-30,12,False,PUA,Successful
AO16652-S013,AO16652,Gamma,2025-03-13,13,False,PUA,Successful
AO16652-S014,AO16652,Gamma,2025-04-17,14,False,Training,Successful
AO16652-S015,AO16652,Gamma,2025-06-20,15,False,Training,Successful
AO21394-S001,AO21394,Gamma,2022-07-20,1,True,Training,Successful
AO21394-S002,AO21394,Gamma,2022-09-23,2,False,Artillery Spotting,Successful
AO21394-S003,AO21394,Gamma,2022-11-13,3,False,PUA,Successful
AO21394-S004,AO21394,Gamma,2022-11-14,4,False,PUA,Successful
AO21394-S005,AO21394,Gamma,2022-12-11,5,False,Artillery Spotting,Successful
AO21394-S006,AO21394,Gamma,2022-12-12,6,False,PUA,Successful
AO21394-S007,AO21394,Gamma,2023-01-25,7,False,PUA,Successful
AO21394-S008,AO21394,Gamma,2023-02-08,8,False,Training,Successful
AO21394-S009,AO21394,Gamma,2023-05-14,9,False,Artillery Spotting,Successful
AO21394-S010,AO21394,Gamma,2023-06-09,10,False,Laser-guided,Successful
AO21394-S011,AO21394,Gamma,2023-10-05,11,False,Artillery Spotting,Successful
AO21394-S012,AO21394,Gamma,2023-11-16,12,False,Laser-guided,Successful
AO21394-S013,AO21394,Gamma,2023-11-19,13,False,PUA,Successful
AO21394-S014,AO21394,Gamma,2024-05-26,14,False,Laser-guided,Successful
AO21394-S015,AO21394,Gamma,2024-05-30,15,False,Laser-guided,Successful
AO21394-S016,AO21394,Gamma,2024-11-13,16,False,PUA,Successful
AO21394-S017,AO21394,Gamma,2025-03-12,17,False,Artillery Spotting,Successful
AO21394-S018,AO21394,Gamma,2026-03-12,18,False,Laser-guided,Successful
AO17667-S001,AO17667,Gamma,2021-04-05,1,True,PUA,Successful
AO17667-S002,AO17667,Gamma,2021-04-26,2,False,Laser-guided,Successful
AO17667-S003,AO17667,Gamma,2021-09-30,3,False,Artillery Spotting,Successful
AO17667-S004,AO17667,Gamma,2022-01-03,4,False,Artillery Spotting,Successful
AO17667-S005,AO17667,Gamma,2022-03-08,5,False,Artillery Spotting,Successful
AO17667-S006,AO17667,Gamma,2022-10-29,6,False,Training,Successful
AO17667-S007,AO17667,Gamma,2022-12-29,7,False,Artillery Spotting,Successful
AO17667-S008,AO17667,Gamma,2023-06-20,8,False,Artillery Spotting,Successful
AO17667-S009,AO17667,Gamma,2023-07-03,9,False,PUA,Successful
AO17667-S010,AO17667,Gamma,2023-10-07,10,False,PUA,Successful
AO17667-S011,AO17667,Gamma,2024-02-01,11,False,PUA,Successful
AO17667-S012,AO17667,Gamma,2024-04-02,12,False,PUA,Successful
AO17667-S013,AO17667,Gamma,2024-06-13,13,False,Laser-guided,Failed
AO17667-S014,AO17667,Gamma,2024-11-07,14,False,PUA,Successful
AO17667-S015,AO17667,Gamma,2025-03-19,15,False,Artillery Spotting,Successful
AO17667-S016,AO17667,Gamma,2025-10-25,16,False,PUA,Successful
AO17667-S017,AO17667,Gamma,2025-10-30,17,False,PUA,Successful
AO17667-S018,AO17667,Gamma,2026-03-26,18,False,PUA,Successful
AO25008-S001,AO25008,Gamma,2025-08-09,1,True,PUA,Failed
AO25008-S002,AO25008,Gamma,2025-08-22,2,False,PUA,Successful
AO25008-S003,AO25008,Gamma,2025-11-20,3,False,Laser-guided,Successful
AO25008-S004,AO25008,Gamma,2025-12-13,4,False,Laser-guided,Successful
AO25008-S005,AO25008,Gamma,2026-01-16,5,False,Artillery Spotting,Successful
AO25008-S006,AO25008,Gamma,2026-02-13,6,False,Training,Successful
AO25008-S007,AO25008,Gamma,2026-05-31,7,False,PUA,Successful
AO21911-S001,AO21911,Gamma,2021-08-30,1,True,Laser-guided,Successful
AO21911-S002,AO21911,Gamma,2021-09-06,2,False,Laser-guided,Successful
AO21911-S003,AO21911,Gamma,2021-12-23,3,False,Artillery Spotting,Successful
AO21911-S004,AO21911,Gamma,2022-08-10,4,False,PUA,Successful
AO21911-S005,AO21911,Gamma,2023-02-21,5,False,Laser-guided,Successful
AO21911-S006,AO21911,Gamma,2024-06-26,6,False,PUA,Successful
AO21911-S007,AO21911,Gamma,2024-08-21,7,False,PUA,Successful
AO21911-S008,AO21911,Gamma,2024-09-29,8,False,PUA,Successful
AO21911-S009,AO21911,Gamma,2024-11-02,9,False,PUA,Successful
AO21911-S010,AO21911,Gamma,2024-12-24,10,False,PUA,Successful
AO21911-S011,AO21911,Gamma,2025-02-08,11,False,Artillery Spotting,Successful
AO21911-S012,AO21911,Gamma,2025-02-09,12,False,PUA,Successful
AO21911-S013,AO21911,Gamma,2025-06-27,13,False,Artillery Spotting,Successful
AO21911-S014,AO21911,Gamma,2025-07-03,14,False,Training,Successful
AO21911-S015,AO21911,Gamma,2025-07-09,15,False,Training,Successful
AO21911-S016,AO21911,Gamma,2025-09-25,16,False,PUA,Successful
AO21911-S017,AO21911,Gamma,2025-11-11,17,False,PUA,Successful
AO21911-S018,AO21911,Gamma,2026-03-14,18,False,Laser-guided,Successful
AO21911-S019,AO21911,Gamma,2026-03-24,19,False,PUA,Successful
AO21911-S020,AO21911,Gamma,2026-05-20,20,False,PUA,Successful
AO19192-S001,AO19192,Gamma,2022-06-07,1,True,PUA,Successful
AO19192-S002,AO19192,Gamma,2022-12-10,2,False,Artillery Spotting,Successful
AO19192-S003,AO19192,Gamma,2023-03-06,3,False,Training,Failed
AO19192-S004,AO19192,Gamma,2023-03-24,4,False,PUA,Successful
AO19192-S005,AO19192,Gamma,2023-04-29,5,False,PUA,Successful
AO19192-S006,AO19192,Gamma,2023-08-12,6,False,PUA,Successful
AO19192-S007,AO19192,Gamma,2023-08-20,7,False,Laser-guided,Successful
AO19192-S008,AO19192,Gamma,2023-10-12,8,False,PUA,Successful
AO19192-S009,AO19192,Gamma,2023-11-12,9,False,PUA,Successful
AO19192-S010,AO19192,Gamma,2024-03-22,10,False,Training,Successful
AO19192-S011,AO19192,Gamma,2024-06-02,11,False,PUA,Successful
AO19192-S012,AO19192,Gamma,2024-11-11,12,False,Laser-guided,Successful
AO19192-S013,AO19192,Gamma,2025-01-01,13,False,PUA,Successful
AO19192-S014,AO19192,Gamma,2025-08-28,14,False,Training,Successful
AO19192-S015,AO19192,Gamma,2025-11-06,15,False,PUA,Successful
AO19192-S016,AO19192,Gamma,2025-12-03,16,False,Laser-guided,Successful
AO19192-S017,AO19192,Gamma,2025-12-10,17,False,Laser-guided,Successful
AO19192-S018,AO19192,Gamma,2026-01-05,18,False,PUA,Successful
AO19192-S019,AO19192,Gamma,2026-01-17,19,False,Artillery Spotting,Successful
AO19192-S020,AO19192,Gamma,2026-03-10,20,False,Artillery Spotting,Successful
AO19192-S021,AO19192,Gamma,2026-04-02,21,False,PUA,Successful
AO22118-S001,AO22118,Gamma,2024-11-10,1,True,PUA,Failed
AO22118-S002,AO22118,Gamma,2025-02-03,2,False,PUA,Successful
AO22118-S003,AO22118,Gamma,2025-02-08,3,False,PUA,Successful
AO22118-S004,AO22118,Gamma,2025-02-17,4,False,PUA,Successful
AO22118-S005,AO22118,Gamma,2025-03-06,5,False,Laser-guided,Successful
AO22118-S006,AO22118,Gamma,2025-03-20,6,False,Training,Successful
AO22118-S007,AO22118,Gamma,2025-05-04,7,False,Artillery Spotting,Successful
AO22118-S008,AO22118,Gamma,2025-05-19,8,False,Laser-guided,Successful
AO22118-S009,AO22118,Gamma,2025-06-29,9,False,PUA,Failed
AO22118-S010,AO22118,Gamma,2025-07-20,10,False,Laser-guided,Successful
AO22118-S011,AO22118,Gamma,2025-12-26,11,False,PUA,Successful
AO22118-S012,AO22118,Gamma,2026-06-29,12,False,Artillery Spotting,Failed
AO12488-S001,AO12488,Gamma,2024-01-25,1,True,PUA,Failed
AO12488-S002,AO12488,Gamma,2024-02-25,2,False,Laser-guided,Successful
AO12488-S003,AO12488,Gamma,2024-03-14,3,False,PUA,Failed
AO12488-S004,AO12488,Gamma,2024-08-02,4,False,Laser-guided,Successful
AO12488-S005,AO12488,Gamma,2024-11-14,5,False,PUA,Successful
AO12488-S006,AO12488,Gamma,2025-10-26,6,False,Laser-guided,Successful
AO12488-S007,AO12488,Gamma,2025-12-10,7,False,Laser-guided,Successful
AO12488-S008,AO12488,Gamma,2026-03-07,8,False,PUA,Successful
AO24665-S001,AO24665,Gamma,2024-09-09,1,True,Laser-guided,Successful
AO24665-S002,AO24665,Gamma,2024-09-11,2,False,Artillery Spotting,Successful
AO24665-S003,AO24665,Gamma,2025-01-19,3,False,PUA,Successful
AO24665-S004,AO24665,Gamma,2025-03-14,4,False,PUA,Successful
AO24665-S005,AO24665,Gamma,2025-07-05,5,False,PUA,Successful
AO24665-S006,AO24665,Gamma,2025-08-02,6,False,Training,Successful
AO24665-S007,AO24665,Gamma,2025-08-12,7,False,Artillery Spotting,Successful
AO24665-S008,AO24665,Gamma,2026-01-10,8,False,Laser-guided,Successful
AO24665-S009,AO24665,Gamma,2026-02-06,9,False,Laser-guided,Successful
AO24665-S010,AO24665,Gamma,2026-05-16,10,False,PUA,Successful
AO18360-S001,AO18360,Gamma,2021-04-05,1,True,PUA,Successful
AO18360-S002,AO18360,Gamma,2021-09-07,2,False,PUA,Failed
AO18360-S003,AO18360,Gamma,2022-09-12,3,False,PUA,Successful
AO18360-S004,AO18360,Gamma,2022-10-29,4,False,PUA,Successful
AO18360-S005,AO18360,Gamma,2023-06-03,5,False,Laser-guided,Successful
AO18360-S006,AO18360,Gamma,2023-06-16,6,False,PUA,Successful
AO18360-S007,AO18360,Gamma,2024-05-27,7,False,PUA,Successful
AO18360-S008,AO18360,Gamma,2024-05-27,8,False,PUA,Successful
AO18360-S009,AO18360,Gamma,2024-05-28,9,False,Training,Failed
AO18360-S010,AO18360,Gamma,2024-06-22,10,False,PUA,Successful
AO18360-S011,AO18360,Gamma,2024-12-06,11,False,PUA,Successful
AO18360-S012,AO18360,Gamma,2025-02-01,12,False,PUA,Successful
AO18360-S013,AO18360,Gamma,2025-08-29,13,False,PUA,Successful
AO18360-S014,AO18360,Gamma,2025-09-25,14,False,PUA,Successful
AO18360-S015,AO18360,Gamma,2025-09-26,15,False,PUA,Failed
AO18360-S016,AO18360,Gamma,2025-10-18,16,False,Training,Successful
AO18360-S017,AO18360,Gamma,2026-01-14,17,False,Artillery Spotting,Failed
AO12822-S001,AO12822,Gamma,2023-02-13,1,True,Artillery Spotting,Successful
AO12822-S002,AO12822,Gamma,2023-05-28,2,False,PUA,Successful
AO12822-S003,AO12822,Gamma,2023-08-10,3,False,Artillery Spotting,Successful
AO12822-S004,AO12822,Gamma,2024-01-31,4,False,Training,Successful
AO12822-S005,AO12822,Gamma,2024-05-12,5,False,Training,Successful
AO12822-S006,AO12822,Gamma,2024-09-18,6,False,PUA,Successful
AO12822-S007,AO12822,Gamma,2024-11-20,7,False,Training,Successful
AO12822-S008,AO12822,Gamma,2024-11-27,8,False,Laser-guided,Successful
AO12822-S009,AO12822,Gamma,2024-12-10,9,False,PUA,Successful
AO12822-S010,AO12822,Gamma,2025-02-16,10,False,Artillery Spotting,Successful
AO12822-S011,AO12822,Gamma,2025-04-22,11,False,PUA,Successful
AO12822-S012,AO12822,Gamma,2025-09-10,12,False,PUA,Successful
AO12822-S013,AO12822,Gamma,2025-11-28,13,False,Laser-guided,Successful
AO12822-S014,AO12822,Gamma,2025-12-01,14,False,PUA,Successful
AO12822-S015,AO12822,Gamma,2025-12-18,15,False,Laser-guided,Successful
AO11938-S001,AO11938,Gamma,2021-02-28,1,True,PUA,Successful
AO11938-S002,AO11938,Gamma,2021-08-26,2,False,Artillery Spotting,Successful
AO11938-S003,AO11938,Gamma,2021-10-28,3,False,PUA,Successful
AO11938-S004,AO11938,Gamma,2021-12-27,4,False,PUA,Successful
AO11938-S005,AO11938,Gamma,2022-08-06,5,False,Training,Successful
AO11938-S006,AO11938,Gamma,2022-10-01,6,False,PUA,Successful
AO11938-S007,AO11938,Gamma,2022-10-29,7,False,Artillery Spotting,Successful
AO11938-S008,AO11938,Gamma,2023-10-31,8,False,Artillery Spotting,Successful
AO11938-S009,AO11938,Gamma,2023-12-22,9,False,Laser-guided,Successful
AO11938-S010,AO11938,Gamma,2024-03-18,10,False,PUA,Successful
AO11938-S011,AO11938,Gamma,2024-04-22,11,False,PUA,Successful
AO11938-S012,AO11938,Gamma,2024-10-14,12,False,Artillery Spotting,Successful
AO11938-S013,AO11938,Gamma,2024-11-29,13,False,Training,Successful
AO11938-S014,AO11938,Gamma,2025-02-18,14,False,PUA,Successful
AO11938-S015,AO11938,Gamma,2025-09-27,15,False,Training,Successful
AO11938-S016,AO11938,Gamma,2025-12-22,16,False,Artillery Spotting,Successful
AO11938-S017,AO11938,Gamma,2026-04-21,17,False,Laser-guided,Successful
AO16958-S001,AO16958,Gamma,2021-06-16,1,True,PUA,Failed
AO16958-S002,AO16958,Gamma,2021-12-06,2,False,PUA,Successful
AO16958-S003,AO16958,Gamma,2022-04-28,3,False,Artillery Spotting,Failed
AO16958-S004,AO16958,Gamma,2022-05-13,4,False,PUA,Successful
AO16958-S005,AO16958,Gamma,2022-07-10,5,False,PUA,Failed
AO16958-S006,AO16958,Gamma,2022-09-05,6,False,PUA,Successful
AO16958-S007,AO16958,Gamma,2022-09-16,7,False,PUA,Successful
AO16958-S008,AO16958,Gamma,2023-03-12,8,False,Training,Successful
AO16958-S009,AO16958,Gamma,2023-07-16,9,False,Laser-guided,Failed
AO16958-S010,AO16958,Gamma,2024-02-14,10,False,Laser-guided,Successful
AO16958-S011,AO16958,Gamma,2024-03-12,11,False,Laser-guided,Successful
AO16958-S012,AO16958,Gamma,2024-05-09,12,False,Training,Successful
AO16958-S013,AO16958,Gamma,2024-05-15,13,False,Training,Successful
AO16958-S014,AO16958,Gamma,2024-11-24,14,False,PUA,Failed
AO16958-S015,AO16958,Gamma,2025-03-13,15,False,Laser-guided,Failed
AO16958-S016,AO16958,Gamma,2025-05-17,16,False,Artillery Spotting,Failed
AO16958-S017,AO16958,Gamma,2025-06-13,17,False,Laser-guided,Successful
AO16958-S018,AO16958,Gamma,2025-10-18,18,False,Training,Successful
AO16958-S019,AO16958,Gamma,2026-04-30,19,False,PUA,Successful
AO16958-S020,AO16958,Gamma,2026-06-20,20,False,PUA,Successful
AO23557-S001,AO23557,Gamma,2023-11-28,1,True,Laser-guided,Successful
AO23557-S002,AO23557,Gamma,2024-01-21,2,False,PUA,Successful
AO23557-S003,AO23557,Gamma,2024-06-09,3,False,PUA,Successful
AO23557-S004,AO23557,Gamma,2024-07-03,4,False,Laser-guided,Successful
AO23557-S005,AO23557,Gamma,2024-08-23,5,False,Artillery Spotting,Successful
AO23557-S006,AO23557,Gamma,2024-10-13,6,False,Artillery Spotting,Successful
AO23557-S007,AO23557,Gamma,2025-02-25,7,False,Laser-guided,Failed
AO23557-S008,AO23557,Gamma,2025-03-12,8,False,Laser-guided,Successful
AO23557-S009,AO23557,Gamma,2025-03-14,9,False,PUA,Successful
AO23557-S010,AO23557,Gamma,2025-06-21,10,False,PUA,Successful
AO23557-S011,AO23557,Gamma,2025-07-24,11,False,Artillery Spotting,Successful
AO23557-S012,AO23557,Gamma,2025-11-21,12,False,Laser-guided,Successful
AO23557-S013,AO23557,Gamma,2026-02-07,13,False,PUA,Successful
AO23557-S014,AO23557,Gamma,2026-04-26,14,False,Training,Successful
AO23557-S015,AO23557,Gamma,2026-05-10,15,False,PUA,Successful
AO23557-S016,AO23557,Gamma,2026-05-13,16,False,Laser-guided,Successful
G08994-S001,G08994,Gamma,2022-06-10,1,True,Laser-guided,Successful
G08994-S002,G08994,Gamma,2022-06-28,2,False,Laser-guided,Successful
G08994-S003,G08994,Gamma,2023-05-17,3,False,Laser-guided,Successful
G08994-S004,G08994,Gamma,2023-05-30,4,False,PUA,Successful
G08994-S005,G08994,Gamma,2024-07-27,5,False,PUA,Successful
G08994-S006,G08994,Gamma,2024-10-06,6,False,PUA,Successful
G08994-S007,G08994,Gamma,2025-01-21,7,False,Laser-guided,Successful
G08994-S008,G08994,Gamma,2025-03-27,8,False,Laser-guided,Failed
G08994-S009,G08994,Gamma,2025-09-03,9,False,PUA,Successful
G08994-S010,G08994,Gamma,2025-10-11,10,False,PUA,Successful
G08994-S011,G08994,Gamma,2025-11-28,11,False,Training,Successful
G08994-S012,G08994,Gamma,2026-04-19,12,False,PUA,Successful
G08994-S013,G08994,Gamma,2026-05-02,13,False,PUA,Successful
G08994-S014,G08994,Gamma,2026-05-19,14,False,Laser-guided,Successful
G21193-S001,G21193,Gamma,2022-06-28,1,True,Laser-guided,Failed
G21193-S002,G21193,Gamma,2022-09-03,2,False,Artillery Spotting,Successful
G21193-S003,G21193,Gamma,2022-11-15,3,False,PUA,Successful
G21193-S004,G21193,Gamma,2023-02-20,4,False,PUA,Successful
G21193-S005,G21193,Gamma,2024-03-17,5,False,PUA,Failed
G21193-S006,G21193,Gamma,2025-01-31,6,False,Laser-guided,Failed
G21193-S007,G21193,Gamma,2025-02-17,7,False,Laser-guided,Successful
G21193-S008,G21193,Gamma,2025-05-08,8,False,PUA,Successful
G21193-S009,G21193,Gamma,2025-11-11,9,False,PUA,Failed
G21193-S010,G21193,Gamma,2026-02-16,10,False,PUA,Successful
G21193-S011,G21193,Gamma,2026-02-28,11,False,Training,Successful
G21193-S012,G21193,Gamma,2026-03-23,12,False,PUA,Failed
G21193-S013,G21193,Gamma,2026-03-27,13,False,Training,Successful
G21193-S014,G21193,Gamma,2026-04-06,14,False,Artillery Spotting,Successful
G21193-S015,G21193,Gamma,2026-04-27,15,False,Training,Successful
G23583-S001,G23583,Gamma,2024-11-08,1,True,Laser-guided,Failed
G23583-S002,G23583,Gamma,2024-11-24,2,False,PUA,Successful
G23583-S003,G23583,Gamma,2024-12-13,3,False,Training,Successful
G23583-S004,G23583,Gamma,2025-08-09,4,False,Training,Successful
G23583-S005,G23583,Gamma,2025-09-29,5,False,Laser-guided,Failed
G23583-S006,G23583,Gamma,2026-04-26,6,False,PUA,Successful
G16237-S001,G16237,Gamma,2022-01-13,1,True,PUA,Successful
G16237-S002,G16237,Gamma,2022-10-20,2,False,Artillery Spotting,Failed
G16237-S003,G16237,Gamma,2022-11-26,3,False,PUA,Failed
G16237-S004,G16237,Gamma,2023-04-26,4,False,Artillery Spotting,Successful
G16237-S005,G16237,Gamma,2023-08-18,5,False,PUA,Failed
G16237-S006,G16237,Gamma,2024-07-10,6,False,PUA,Successful
G16237-S007,G16237,Gamma,2025-01-25,7,False,PUA,Successful
G16237-S008,G16237,Gamma,2025-02-17,8,False,Training,Failed
G16237-S009,G16237,Gamma,2025-03-13,9,False,PUA,Successful
G16237-S010,G16237,Gamma,2025-03-15,10,False,PUA,Successful
G16237-S011,G16237,Gamma,2025-05-14,11,False,Laser-guided,Successful
G16237-S012,G16237,Gamma,2025-06-09,12,False,PUA,Successful
G16237-S013,G16237,Gamma,2025-06-22,13,False,Training,Successful
G16237-S014,G16237,Gamma,2025-08-09,14,False,Artillery Spotting,Successful
G16237-S015,G16237,Gamma,2025-11-19,15,False,Artillery Spotting,Failed
G16237-S016,G16237,Gamma,2025-12-12,16,False,PUA,Failed
G16237-S017,G16237,Gamma,2026-04-23,17,False,PUA,Successful
G12759-S001,G12759,Gamma,2022-12-29,1,True,PUA,Successful
G12759-S002,G12759,Gamma,2023-01-25,2,False,Laser-guided,Successful
G12759-S003,G12759,Gamma,2023-02-07,3,False,PUA,Successful
G12759-S004,G12759,Gamma,2023-04-02,4,False,Training,Successful
G12759-S005,G12759,Gamma,2024-01-07,5,False,PUA,Successful
G12759-S006,G12759,Gamma,2024-02-09,6,False,PUA,Successful
G12759-S007,G12759,Gamma,2024-07-16,7,False,Training,Successful
G12759-S008,G12759,Gamma,2024-08-01,8,False,PUA,Failed
G12759-S009,G12759,Gamma,2025-01-27,9,False,PUA,Successful
G12759-S010,G12759,Gamma,2025-01-30,10,False,Artillery Spotting,Successful
G12759-S011,G12759,Gamma,2025-06-06,11,False,Laser-guided,Successful
G12759-S012,G12759,Gamma,2025-08-22,12,False,Training,Successful
G12759-S013,G12759,Gamma,2025-10-01,13,False,PUA,Successful
G12759-S014,G12759,Gamma,2025-12-01,14,False,Laser-guided,Successful
G12759-S015,G12759,Gamma,2026-02-23,15,False,PUA,Successful
G12759-S016,G12759,Gamma,2026-03-10,16,False,PUA,Successful
G21712-S001,G21712,Gamma,2023-11-19,1,True,Laser-guided,Failed
G21712-S002,G21712,Gamma,2024-02-06,2,False,Laser-guided,Successful
G21712-S003,G21712,Gamma,2024-03-10,3,False,Laser-guided,Successful
G21712-S004,G21712,Gamma,2024-03-16,4,False,Training,Successful
G21712-S005,G21712,Gamma,2024-05-27,5,False,PUA,Successful
G21712-S006,G21712,Gamma,2024-08-12,6,False,Training,Successful
G21712-S007,G21712,Gamma,2024-09-30,7,False,PUA,Successful
G21712-S008,G21712,Gamma,2025-01-01,8,False,PUA,Successful
G21712-S009,G21712,Gamma,2025-03-11,9,False,Laser-guided,Successful
G21712-S010,G21712,Gamma,2025-05-01,10,False,Laser-guided,Successful
G21712-S011,G21712,Gamma,2025-05-08,11,False,Artillery Spotting,Successful
G21712-S012,G21712,Gamma,2025-07-05,12,False,Laser-guided,Successful
G21712-S013,G21712,Gamma,2025-07-24,13,False,Laser-guided,Successful
G21712-S014,G21712,Gamma,2025-08-15,14,False,PUA,Successful
G21712-S015,G21712,Gamma,2025-08-17,15,False,Training,Successful
G21712-S016,G21712,Gamma,2025-10-12,16,False,Laser-guided,Successful
G21712-S017,G21712,Gamma,2025-12-19,17,False,Artillery Spotting,Successful
G21712-S018,G21712,Gamma,2026-05-06,18,False,Laser-guided,Successful
